id,text,language,language_code
837,مرة أخرى، يغلق المتجر مبكرًا أيام الأحد. هذا صحيح.,Arabic,ar
838,"Onestamente, Puoi aiutarmi a trovare la stazione dei treni? Tutti sono d'accordo.",Italian,it
839,"A proposito, Il giardino è pieno di fiori colorati. Tutti sono d'accordo.",Italian,it
840,بالمناسبة، هو يلعب كرة القدم كل نهاية أسبوع.,Arabic,ar
841,"Por cierto, ¿Puedes ayudarme a encontrar la estación de tren?",Spanish,es
842,"Heute Morgen, Sie planen eine Reise in die Berge. Alle sind sich einig.",German,de
843,"Apparently, The bus arrives every fifteen minutes. That's for sure.",English,en
844,کل، بچے باغ میں کھیل رہے ہیں۔ یہ سچ ہے۔,Urdu,ur
845,"Questa mattina, Lei sta leggendo un libro nel parco.",Italian,it
846,"Au fait, Ce restaurant sert une nourriture délicieuse. Tout le monde est d'accord.",French,fr
847,کل، وہ اپنے فائنل امتحانات کی تیاری کر رہا ہے۔ یہ یقینی ہے۔,Urdu,ur
848,"Aparentemente, Este restaurante sirve comida deliciosa. Todos están de acuerdo.",Spanish,es
849,تصل الحافلة كل خمس عشرة دقيقة.,Arabic,ar
850,"ईमानदारी से, आज मौसम बहुत सुंदर है। यह सच है।",Hindi,hi
851,"आज सुबह, हमने कल रात एक फिल्म देखी। यह निश्चित है।",Hindi,hi
852,"Honestamente, Los niños están jugando en el jardín. Es verdad.",Spanish,es
853,كالعادة، هو يدرس لامتحاناته النهائية.,Arabic,ar
854,"Étonnamment, Il étudie pour ses examens finaux. Tout le monde est d'accord.",French,fr
855,في الواقع، هي تعمل في مخبز صغير. الجميع يوافق.,Arabic,ar
856,"Apparently, This restaurant serves delicious food.",English,en
857,"वास्तव में, वह एक छोटी बेकरी में काम करती है। सभी सहमत हैं।",Hindi,hi
858,"Surpreendentemente, Eu gostaria de uma xícara de café, por favor. Isso é certo.",Portuguese,pt
859,"Étonnamment, Le jardin est plein de fleurs colorées. C'est vrai.",French,fr
860,"Esta mañana, Vimos una película anoche.",Spanish,es
861,"Ontem, O ônibus chega a cada quinze minutos.",Portuguese,pt
862,"Hier, Nous allons au marché demain.",French,fr
863,"Hier, Elle travaille dans une petite boulangerie. C'est certain.",French,fr
864,کل، بچے باغ میں کھیل رہے ہیں۔,Urdu,ur
865,I bambini stanno giocando in giardino. Tutti sono d'accordo.,Italian,it
866,"A proposito, Stanno pianificando un viaggio in montagna.",Italian,it
867,"This morning, The children are playing in the garden. That's for sure.",English,en
868,"Anscheinend, Wir gehen morgen auf den Markt.",German,de
869,"Encore une fois, Elle travaille dans une petite boulangerie. Tout le monde est d'accord.",French,fr
870,"Ancora una volta, Il museo apre alle nove del mattino. Tutti sono d'accordo.",Italian,it
871,"Honestly, She is reading a book in the park. It's true.",English,en
872,"Ontem, O show começa às oito horas. É verdade.",Portuguese,pt
873,"Surprisingly, She works at a small bakery downtown.",English,en
874,"Yesterday, She is reading a book in the park. That's for sure.",English,en
875,"Come al solito, Lei lavora in una piccola panetteria.",Italian,it
876,"As usual, He is studying for his final exams. It's true.",English,en
877,"हमेशा की तरह, वह हर सप्ताहांत फुटबॉल खेलता है। यह सच है।",Hindi,hi
878,"In fact, I enjoy learning new languages. Everyone agrees.",English,en
879,"Por cierto, El museo abre a las nueve de la mañana. Todos están de acuerdo.",Spanish,es
880,ایک بار پھر، دکان اتوار کو جلدی بند ہو جاتی ہے۔,Urdu,ur
881,"I would like a cup of coffee, please.",English,en
882,"Como sempre, Eu preciso comprar pão e leite.",Portuguese,pt
883,"Yesterday, I need to buy some bread and milk. It's true.",English,en
884,دراصل، ہم نے کل رات ایک فلم دیکھی۔ سب اس بات پر متفق ہیں۔,Urdu,ur
885,"Aparentemente, Me gusta aprender nuevos idiomas.",Spanish,es
886,"Honnêtement, Ma famille nous rend visite cet été.",French,fr
887,"A proposito, Abbiamo visto un film ieri sera.",Italian,it
888,في الواقع، يبدأ الحفل الساعة الثامنة. هذا مؤكد.,Arabic,ar
889,"Questa mattina, Devo comprare pane e latte.",Italian,it
890,"Gestern, Der Garten ist voller bunter Blumen. Alle sind sich einig.",German,de
891,"Apparentemente, Lui sta studiando per gli esami finali. È vero.",Italian,it
892,"Wie immer, Er lernt für seine Abschlussprüfungen. Es ist wahr.",German,de
893,"Na verdade, Ela trabalha em uma pequena padaria. Isso é certo.",Portuguese,pt
894,هذا المطعم يقدم طعامًا لذيذًا. هذا مؤكد.,Arabic,ar
895,"This morning, She works at a small bakery downtown.",English,en
896,"Apparemment, Elle lit un livre dans le parc. C'est vrai.",French,fr
897,ایمانداری سے، ہم کل بازار جا رہے ہیں۔ یہ سچ ہے۔,Urdu,ur
898,"Apparently, She works at a small bakery downtown. Everyone agrees.",English,en
899,"Honestamente, El concierto comienza a las ocho.",Spanish,es
900,"Überraschenderweise, Können Sie mir helfen, den Bahnhof zu finden? Es ist wahr.",German,de
901,"Yesterday, The museum opens at nine in the morning. Everyone agrees.",English,en
902,"Mais uma vez, Eu preciso comprar pão e leite. É verdade.",Portuguese,pt
903,مرة أخرى، يخططون لرحلة إلى الجبال. الجميع يوافق.,Arabic,ar
904,"Sorprendentemente, El museo abre a las nueve de la mañana. Todos están de acuerdo.",Spanish,es
905,"Infatti, Andiamo al mercato domani. Questo è certo.",Italian,it
906,"वास्तव में, वह पार्क में एक किताब पढ़ रही है। सभी सहमत हैं।",Hindi,hi
907,"Mais uma vez, O show começa às oito horas. É verdade.",Portuguese,pt
908,Can you help me find the train station? It's true.,English,en
909,"वास्तव में, बगीचा रंग-बिरंगे फूलों से भरा है।",Hindi,hi
910,"आज सुबह, कृपया मुझे एक कप कॉफी दीजिए। सभी सहमत हैं।",Hindi,hi
911,بالأمس، يبدأ الحفل الساعة الثامنة.,Arabic,ar
912,حیرت کی بات ہے، مجھے نئی زبانیں سیکھنا پسند ہے۔ سب اس بات پر متفق ہیں۔,Urdu,ur
913,They are planning a trip to the mountains. It's true.,English,en
914,"कल, संगीत कार्यक्रम आठ बजे शुरू होता है। यह निश्चित है।",Hindi,hi
915,"Aparentemente, Ele joga futebol todo fim de semana.",Portuguese,pt
916,"Sorprendentemente, Lei lavora in una piccola panetteria. È vero.",Italian,it
917,بالأمس، تصل الحافلة كل خمس عشرة دقيقة. هذا صحيح.,Arabic,ar
918,"Ieri, Mi piace imparare nuove lingue. Tutti sono d'accordo.",Italian,it
919,"Encore une fois, Le musée ouvre à neuf heures du matin.",French,fr
920,ایک بار پھر، وہ اپنے فائنل امتحانات کی تیاری کر رہا ہے۔ سب اس بات پر متفق ہیں۔,Urdu,ur
921,"वैसे, दुकान रविवार को जल्दी बंद हो जाती है।",Hindi,hi
922,"This morning, The concert starts at eight o'clock. It's true.",English,en
923,"Aparentemente, Me gusta aprender nuevos idiomas. Todos están de acuerdo.",Spanish,es
924,बगीचा रंग-बिरंगे फूलों से भरा है। यह सच है।,Hindi,hi
925,"ईमानदारी से, मेरा परिवार इस गर्मी में हमसे मिलने आ रहा है।",Hindi,hi
926,"Sorprendentemente, Il concerto inizia alle otto.",Italian,it
927,"Honnêtement, J'aime apprendre de nouvelles langues.",French,fr
928,"Ancora una volta, Mi piace imparare nuove lingue. Tutti sono d'accordo.",Italian,it
929,"Honestamente, Minha família vai nos visitar neste verão. Isso é certo.",Portuguese,pt
930,"Étonnamment, J'aime apprendre de nouvelles langues. C'est vrai.",French,fr
931,بشكل مفاجئ، هي تعمل في مخبز صغير. هذا مؤكد.,Arabic,ar
932,"Übrigens, Der Garten ist voller bunter Blumen. Alle sind sich einig.",German,de
933,على ما يبدو، هو يلعب كرة القدم كل نهاية أسبوع.,Arabic,ar
934,"Por cierto, Vimos una película anoche. Es verdad.",Spanish,es
935,"हैरानी की बात है, क्या आप मुझे रेलवे स्टेशन खोजने में मदद कर सकते हैं? यह निश्चित है।",Hindi,hi
936,"Étonnamment, Le bus arrive toutes les quinze minutes. C'est certain.",French,fr
937,"Ancora una volta, Vorrei una tazza di caffè, per favore. Questo è certo.",Italian,it
938,"Yesterday, My family is visiting this summer. Everyone agrees.",English,en
939,"De hecho, Mi familia nos visita este verano.",Spanish,es
940,بظاہر، وہ پہاڑوں کے سفر کی منصوبہ بندی کر رہے ہیں۔ یہ یقینی ہے۔,Urdu,ur
941,"वैसे, मुझे रोटी और दूध खरीदने की जरूरत है। यह निश्चित है।",Hindi,hi
942,"As usual, She is reading a book in the park. It's true.",English,en
943,"हमेशा की तरह, संग्रहालय सुबह नौ बजे खुलता है।",Hindi,hi
944,As crianças estão brincando no jardim. É verdade.,Portuguese,pt
945,Eles estão planejando uma viagem para as montanhas. É verdade.,Portuguese,pt
946,"By the way, He is studying for his final exams. That's for sure.",English,en
947,على ما يبدو، الحديقة مليئة بالزهور الملونة. الجميع يوافق.,Arabic,ar
948,"Na verdade, Ela está lendo um livro no parque. Isso é certo.",Portuguese,pt
949,"आज सुबह, बस हर पंद्रह मिनट में आती है।",Hindi,hi
950,"This morning, The bus arrives every fifteen minutes. It's true.",English,en
951,"Aparentemente, El clima está hermoso hoy. Eso es seguro.",Spanish,es
952,"जाहिर तौर पर, वे पहाड़ों की यात्रा की योजना बना रहे हैं। सभी सहमत हैं।",Hindi,hi
953,"Questa mattina, Lei sta leggendo un libro nel parco. Tutti sono d'accordo.",Italian,it
954,"Ce matin, J'aime apprendre de nouvelles langues. C'est vrai.",French,fr
955,"Ce matin, Les enfants jouent dans le jardin.",French,fr
956,"Honestly, Can you help me find the train station?",English,en
957,"Gestern, Das Museum öffnet um neun Uhr morgens. Alle sind sich einig.",German,de
958,"Apparentemente, Lei lavora in una piccola panetteria. Questo è certo.",Italian,it
959,"A proposito, Lui gioca a calcio ogni fine settimana. È vero.",Italian,it
960,"Na verdade, Este restaurante serve comida deliciosa. Todos concordam.",Portuguese,pt
961,"Apparently, I need to buy some bread and milk. That's for sure.",English,en
962,"Sorprendentemente, Puoi aiutarmi a trovare la stazione dei treni? È vero.",Italian,it
963,"Étonnamment, Elle lit un livre dans le parc. C'est certain.",French,fr
964,"Gestern, Das Wetter ist heute wunderschön. Es ist wahr.",German,de
965,حیرت کی بات ہے، ہم نے کل رات ایک فلم دیکھی۔,Urdu,ur
966,आज मौसम बहुत सुंदर है। सभी सहमत हैं।,Hindi,hi
967,"Wie immer, Meine Familie besucht uns diesen Sommer. Alle sind sich einig.",German,de
968,دراصل، یہ ریستوران لذیذ کھانا پیش کرتا ہے۔ یہ یقینی ہے۔,Urdu,ur
969,بصراحة، عائلتي ستزورنا هذا الصيف. هذا مؤكد.,Arabic,ar
970,ایمانداری سے، وہ ایک چھوٹی بیکری میں کام کرتی ہے۔ یہ سچ ہے۔,Urdu,ur
971,Stanno pianificando un viaggio in montagna. È vero.,Italian,it
972,"Esta mañana, Vamos al mercado mañana.",Spanish,es
973,"Infatti, Lei sta leggendo un libro nel parco. È vero.",Italian,it
974,"हमेशा की तरह, मेरा परिवार इस गर्मी में हमसे मिलने आ रहा है। यह निश्चित है।",Hindi,hi
975,"Heute Morgen, Der Garten ist voller bunter Blumen. Das ist sicher.",German,de
976,"By the way, I enjoy learning new languages. That's for sure.",English,en
977,"In fact, We watched a movie last night. It's true.",English,en
978,"Sorprendentemente, Mi piace imparare nuove lingue.",Italian,it
979,ویسے، وہ پہاڑوں کے سفر کی منصوبہ بندی کر رہے ہیں۔,Urdu,ur
980,"In fact, The bus arrives every fifteen minutes. Everyone agrees.",English,en
981,"Honnêtement, Le concert commence à huit heures. C'est vrai.",French,fr
982,"Sorprendentemente, Il museo apre alle nove del mattino. Questo è certo.",Italian,it
983,"Questa mattina, Il giardino è pieno di fiori colorati. Questo è certo.",Italian,it
984,"वैसे, मुझे नई भाषाएँ सीखना पसंद है। सभी सहमत हैं।",Hindi,hi
985,The concert starts at eight o'clock. Everyone agrees.,English,en
986,"Honestly, This restaurant serves delicious food. That's for sure.",English,en
