id,original_text,lowercase_text,clean_text,tokenized_text,stopwords_removed,stemmed_text,lemmatized_text
646,"Wow!!! The a SunBeam solar charger costs $199.99, and it's ON SALE right now... Everyone agreed it was worth it.","wow!!! the a sunbeam solar charger costs $199.99, and it's on sale right now... everyone agreed it was worth it.",wow the a sunbeam solar charger costs and it s on sale right now everyone agreed it was worth it,"['wow', 'the', 'a', 'sunbeam', 'solar', 'charger', 'costs', 'and', 'it', 's', 'on', 'sale', 'right', 'now', 'everyone', 'agreed', 'it', 'was', 'worth', 'it']","['wow', 'sunbeam', 'solar', 'charger', 'costs', 's', 'sale', 'right', 'everyone', 'agreed', 'worth']",wow sunbeam solar charg cost s sale right everyone agre worth,wow sunbeam solar charger cost s sale right everyone agre worth
647,"You know, He isn't going to the museum because it's raining BrightFuture Foundation again!!","you know, he isn't going to the museum because it's raining brightfuture foundation again!!",you know he isn t going to the museum because it s raining brightfuture foundation again,"['you', 'know', 'he', 'isn', 't', 'going', 'to', 'the', 'museum', 'because', 'it', 's', 'raining', 'brightfuture', 'foundation', 'again']","['know', 'isn', 't', 'going', 'museum', 'because', 's', 'raining', 'brightfuture', 'foundation']",know isn t go museum because s rain brightfuture foundation,know isn t go museum because s rain brightfuture foundation
648,"Honestly, The children were playing happily in the park until it started raining. Honestly, it wasn't easy.","honestly, the children were playing happily in the park until it started raining. honestly, it wasn't easy.",honestly the children were playing happily in the park until it started raining honestly it wasn t easy,"['honestly', 'the', 'children', 'were', 'playing', 'happily', 'in', 'the', 'park', 'until', 'it', 'started', 'raining', 'honestly', 'it', 'wasn', 't', 'easy']","['honestly', 'children', 'playing', 'happily', 'park', 'until', 'started', 'raining', 'honestly', 'wasn', 't', 'easy']",honest child play happi park until start rain honest wasn t easy,honestly child play happily park until start rain honestly wasn t easy
649,"Well, The dogs were RUNNING across the airport while the cats watched quietly. No one expected that outcome.","well, the dogs were running across the airport while the cats watched quietly. no one expected that outcome.",well the dogs were running across the airport while the cats watched quietly no one expected that outcome,"['well', 'the', 'dogs', 'were', 'running', 'across', 'the', 'airport', 'while', 'the', 'cats', 'watched', 'quietly', 'no', 'one', 'expected', 'that', 'outcome']","['well', 'dogs', 'running', 'across', 'airport', 'cats', 'watched', 'quietly', 'one', 'expected', 'outcome']",well dog run acros airport cat watch quiet one expect outcome,well dog run across airport cat watch quietly one expect outcome
650,"Frankly, The women's committee organized the fundraiser at the clinic. That's just how it goes sometimes.","frankly, the women's committee organized the fundraiser at the clinic. that's just how it goes sometimes.",frankly the women s committee organized the fundraiser at the clinic that s just how it goes sometimes,"['frankly', 'the', 'women', 's', 'committee', 'organized', 'the', 'fundraiser', 'at', 'the', 'clinic', 'that', 's', 'just', 'how', 'it', 'goes', 'sometimes']","['frankly', 'women', 's', 'committee', 'organized', 'fundraiser', 'clinic', 's', 'how', 'goes', 'sometimes']",frank woman s committee organiz fundrais clinic s how go sometim,frankly woman s committee organiz fundraiser clinic s how go sometim
651,"You know, The scientists studied the wolves' behavior for over three months. That's just how it goes sometimes.","you know, the scientists studied the wolves' behavior for over three months. that's just how it goes sometimes.",you know the scientists studied the wolves behavior for over three months that s just how it goes sometimes,"['you', 'know', 'the', 'scientists', 'studied', 'the', 'wolves', 'behavior', 'for', 'over', 'three', 'months', 'that', 's', 'just', 'how', 'it', 'goes', 'sometimes']","['know', 'scientists', 'studied', 'wolves', 'behavior', 'three', 'months', 's', 'how', 'goes', 'sometimes']",know scientist study wolf behavior three month s how go sometim,know scientist study wolf behavior three month s how go sometim
652,Isn't it strange how the leaves change color so quickly in autumn? We'll follow up next week.,isn't it strange how the leaves change color so quickly in autumn? we'll follow up next week.,isn t it strange how the leaves change color so quickly in autumn we ll follow up next week,"['isn', 't', 'it', 'strange', 'how', 'the', 'leaves', 'change', 'color', 'so', 'quickly', 'in', 'autumn', 'we', 'll', 'follow', 'up', 'next', 'week']","['isn', 't', 'strange', 'how', 'leaves', 'change', 'color', 'quickly', 'autumn', 'll', 'follow', 'next', 'week']",isn t strange how leaf change color quick autumn ll follow next week,isn t strange how leaf change color quickly autumn ll follow next week
653,"Frankly, The best runners in the marathon finished before the rain started.","frankly, the best runners in the marathon finished before the rain started.",frankly the best runners in the marathon finished before the rain started,"['frankly', 'the', 'best', 'runners', 'in', 'the', 'marathon', 'finished', 'before', 'the', 'rain', 'started']","['frankly', 'best', 'runners', 'marathon', 'finished', 'rain', 'started']",frank good runner marathon finish rain start,frankly good runner marathon finish rain start
654,"Well, The team isn't going to the factory because it's raining Evergreen Energy Co. again!! It happened faster than planned.","well, the team isn't going to the factory because it's raining evergreen energy co. again!! it happened faster than planned.",well the team isn t going to the factory because it s raining evergreen energy co again it happened faster than planned,"['well', 'the', 'team', 'isn', 't', 'going', 'to', 'the', 'factory', 'because', 'it', 's', 'raining', 'evergreen', 'energy', 'co', 'again', 'it', 'happened', 'faster', 'than', 'planned']","['well', 'team', 'isn', 't', 'going', 'factory', 'because', 's', 'raining', 'evergreen', 'energy', 'co', 'happened', 'faster', 'planned']",well team isn t go factory because s rain evergreen energy co happen fast plann,well team isn t go factory because s rain evergreen energy co happen faster plann
655,The scientists studied the wolves' behavior for over three months. We'll follow up next week.,the scientists studied the wolves' behavior for over three months. we'll follow up next week.,the scientists studied the wolves behavior for over three months we ll follow up next week,"['the', 'scientists', 'studied', 'the', 'wolves', 'behavior', 'for', 'over', 'three', 'months', 'we', 'll', 'follow', 'up', 'next', 'week']","['scientists', 'studied', 'wolves', 'behavior', 'three', 'months', 'll', 'follow', 'next', 'week']",scientist study wolf behavior three month ll follow next week,scientist study wolf behavior three month ll follow next week
656,"Well, We can't wait to visit station again this summer, it was AMAZING!!!","well, we can't wait to visit station again this summer, it was amazing!!!",well we can t wait to visit station again this summer it was amazing,"['well', 'we', 'can', 't', 'wait', 'to', 'visit', 'station', 'again', 'this', 'summer', 'it', 'was', 'amazing']","['well', 't', 'wait', 'visit', 'station', 'summer', 'amazing']",well t wait visit station summ amaz,well t wait visit station summer amaz
657,"Honestly, He isn't going to the factory because it's raining Skyline Real Estate again!!","honestly, he isn't going to the factory because it's raining skyline real estate again!!",honestly he isn t going to the factory because it s raining skyline real estate again,"['honestly', 'he', 'isn', 't', 'going', 'to', 'the', 'factory', 'because', 'it', 's', 'raining', 'skyline', 'real', 'estate', 'again']","['honestly', 'isn', 't', 'going', 'factory', 'because', 's', 'raining', 'skyline', 'real', 'estate']",honest isn t go factory because s rain skyline real estate,honestly isn t go factory because s rain skyline real estate
658,"Honestly, The scientists studied the wolves' behavior for over three months. No one expected that outcome.","honestly, the scientists studied the wolves' behavior for over three months. no one expected that outcome.",honestly the scientists studied the wolves behavior for over three months no one expected that outcome,"['honestly', 'the', 'scientists', 'studied', 'the', 'wolves', 'behavior', 'for', 'over', 'three', 'months', 'no', 'one', 'expected', 'that', 'outcome']","['honestly', 'scientists', 'studied', 'wolves', 'behavior', 'three', 'months', 'one', 'expected', 'outcome']",honest scientist study wolf behavior three month one expect outcome,honestly scientist study wolf behavior three month one expect outcome
659,"Honestly, He studied history, mathematics, and biology at Harborview College last year. It's been quite a journey.","honestly, he studied history, mathematics, and biology at harborview college last year. it's been quite a journey.",honestly he studied history mathematics and biology at harborview college last year it s been quite a journey,"['honestly', 'he', 'studied', 'history', 'mathematics', 'and', 'biology', 'at', 'harborview', 'college', 'last', 'year', 'it', 's', 'been', 'quite', 'a', 'journey']","['honestly', 'studied', 'history', 'mathematics', 'biology', 'harborview', 'college', 'last', 'year', 's', 'quite', 'journey']",honest study history mathematic biology harborview college last year s quite journey,honestly study history mathematic biology harborview college last year s quite journey
660,"By the way, She said she'd never seen such a large crowd at the campus before. We'll follow up next week.","by the way, she said she'd never seen such a large crowd at the campus before. we'll follow up next week.",by the way she said she d never seen such a large crowd at the campus before we ll follow up next week,"['by', 'the', 'way', 'she', 'said', 'she', 'd', 'never', 'seen', 'such', 'a', 'large', 'crowd', 'at', 'the', 'campus', 'before', 'we', 'll', 'follow', 'up', 'next', 'week']","['way', 'said', 'd', 'never', 'seen', 'large', 'crowd', 'campus', 'll', 'follow', 'next', 'week']",way said d nev seen large crowd campu ll follow next week,way said d never seen large crowd campu ll follow next week
